JPE_redd_id,date,survey_method,longitude,latitude,reach,reach_sub_unit,river_mile,redd_loc,pre_redd_substrate_size,redd_substrate_size,tail_substrate_size,fish_guarding,redd_measured,why_not_measured,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_length,redd_width,flow_meter,flow_fps,start_number_flow_meter,end_number_flow_meter,flow_meter_time,start_number_flow_meter_80,end_number_flow_meter_80,flow_meter_time_80,survey,run,species,age_index,age,date_measured,tailspill,fork
Redd_0892,2011-09-27,Snorkel,-122,40,R2,NA,1,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0893,2011-09-27,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0894,2011-09-27,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0895,2011-09-27,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_1054,2012-09-27,Snorkel,-122,40,R5,NA,12,RC,1-3,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1054,2012-10-12,Snorkel,-122,40,R5,NA,12,RC,1-3,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1054,2012-10-26,Snorkel,-122,40,R5,NA,12,RC,1-3,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,4,NA,NA,NA
Redd_1055,2012-09-27,Snorkel,-122,40,R5,NA,12,RC,2-3,2-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1055,2012-10-12,Snorkel,-122,40,R5,NA,12,RC,2-3,2-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1055,2012-10-26,Snorkel,-122,40,R5,NA,12,RC,2-3,2-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,5,NA,NA,NA
Redd_0344,2005-09-28,Snorkel,-122,40,R2,NA,2,RR,1-3,1-3,1-2,NO,TRUE,UNK,14,20,13,220,85,Flow Bomb,2,869614,871582,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0345,2005-09-28,Snorkel,-122,40,R2,NA,2,RR,1-3,2-4,2-3,NO,TRUE,UNK,11,17,9,210,82,Flow Bomb,2,871582,873325,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0346,2005-09-28,Snorkel,-122,40,R2,NA,1,RL,0.1-1,1-2,1-2,NO,TRUE,UNK,23,25,7,170,75,Flow Bomb,0,873595,873985,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0347,2005-09-28,Snorkel,-122,40,R2,NA,1,RL,2-4,1-3,2-4,NO,TRUE,UNK,8,27,31,137,207,Flow Bomb,1,960100,961562,100,NA,NA,NA,2,spring,Chinook,1,1,NA,NA,NA
Redd_0348,2005-09-28,Snorkel,-122,40,R2,NA,1,RR,0.1-1,1-2,1-2,NO,TRUE,UNK,12,20,10,288,112,Marsh,2,NA,NA,NA,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0349,2005-09-28,Snorkel,-122,40,R3,NA,2,RC,2-4,3-5,1-3,YES,TRUE,UNK,22,25,7,161,77,Flow Bomb,1,30000,30598,100,NA,NA,NA,2,spring,Chinook,1,1,NA,NA,NA
Redd_0350,2005-09-28,Snorkel,-122,40,R3,NA,2,RL,2-4,1-3,1-2,YES,TRUE,UNK,NA,NA,NA,133,142,Flow Bomb,2,371621,374078,100,NA,NA,NA,2,spring,Chinook,1,1,NA,NA,NA
Redd_0785,2010-09-28,Snorkel,-122,40,R2,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0785,2010-10-13,Snorkel,-122,40,R2,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,3,NA,NA,NA
Redd_0785,2010-10-26,Snorkel,-122,40,R2,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0786,2010-09-28,Snorkel,-122,40,R2,NA,0,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0786,2010-10-13,Snorkel,-122,40,R2,NA,0,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,3,NA,NA,NA
Redd_0787,2010-09-28,Snorkel,-122,40,R2,NA,0,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0787,2010-10-13,Snorkel,-122,40,R2,NA,0,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,4,NA,NA,NA
Redd_0787,2010-10-26,Snorkel,-122,40,R2,NA,0,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0788,2010-09-28,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0788,2010-10-12,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0788,2010-10-26,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0789,2010-09-28,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0789,2010-10-12,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0790,2010-09-28,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0790,2010-10-13,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0790,2010-10-26,Snorkel,-122,40,R2,NA,1,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0791,2010-09-28,Snorkel,-122,40,R2,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0791,2010-10-13,Snorkel,-122,40,R2,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0791,2010-10-26,Snorkel,-122,40,R2,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0792,2010-09-28,Snorkel,-122,40,R2,NA,0,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0793,2010-09-28,Snorkel,-122,40,R2,NA,0,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0793,2010-10-13,Snorkel,-122,40,R2,NA,0,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0793,2010-10-26,Snorkel,-122,40,R2,NA,0,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0794,2010-09-28,Snorkel,-122,40,R2,NA,0,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0794,2010-10-13,Snorkel,-122,40,R2,NA,0,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0794,2010-10-26,Snorkel,-122,40,R2,NA,0,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0795,2010-09-28,Snorkel,-122,40,R2,NA,0,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0795,2010-10-13,Snorkel,-122,40,R2,NA,0,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0896,2011-09-28,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0897,2011-09-28,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0898,2011-09-28,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0297,2004-09-29,Snorkel,-122,40,R2,NA,2,RR,1-3,1-3,1-3,NO,TRUE,UNK,10,17,10,150,96,flow bomb,3,88000,90901,100,NA,NA,NA,9,spring,Chinook,1,2,NA,NA,NA
Redd_0298,2004-09-29,Snorkel,-122,40,R2,NA,2,RR,1-3,1-3,1-3,NO,TRUE,UNK,17,20,9,155,136,flow bomb,1,91000,91702,100,NA,NA,NA,9,spring,Chinook,1,2,NA,NA,NA
Redd_0299,2004-09-29,Snorkel,-122,40,R2,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0300,2004-09-29,Snorkel,-122,40,R2,NA,1,RL,2-4,2-4,1-3,NO,TRUE,UNK,31,35,6,158,113,flow bomb,1,1,1,0,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0301,2004-09-29,Snorkel,-122,40,R2,NA,1,RC,2-4,2-4,2-4,NO,TRUE,UNK,20,23,4,218,132,flow bomb,1,853500,854993,100,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0302,2004-09-29,Snorkel,-122,40,R2,NA,1,RR,1-3,2-4,2-4,NO,TRUE,UNK,22,31,16,115,58,flow bomb,2,855000,857177,100,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0303,2004-09-29,Snorkel,-122,40,R3,NA,2,RR,1-2,3-5,1-3,NO,TRUE,UNK,15,16,9,67,99,flow bomb,1,925400,926447,100,NA,NA,NA,9,spring,Chinook,1,2,NA,NA,NA
Redd_0304,2004-09-29,Snorkel,-122,40,R3,NA,2,RL,3-4,3-4,1-3,NO,TRUE,UNK,7,13,5,173,81,flow bomb,0,926000,926508,100,NA,NA,NA,9,spring,Chinook,1,2,NA,NA,NA
Redd_0291,2004-09-29,Snorkel,-122,40,R2,NA,2,RL,1-3,1-3,1-3,NO,TRUE,UNK,24,28,10,124,128,flow bomb,1,848000,849277,100,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0292,2004-09-29,Snorkel,-122,40,R2,NA,1,RR,1-2,1-3,1-3,NO,TRUE,UNK,19,22,3,195,118,flow bomb,1,857000,858681,100,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0293,2004-09-29,Snorkel,-122,40,R2,NA,0,RR,2-4,3-5,2-4,NO,TRUE,UNK,16,21,7,113,75,flow bomb,3,858800,861794,100,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0294,2004-09-29,Snorkel,-122,40,R2,NA,0,RL,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,spring,Chinook,1,1,NA,NA,NA
Redd_0295,2004-09-29,Snorkel,-122,40,R2,NA,2,RC,2-4,1-2,2-4,NO,TRUE,UNK,29,30,17,210,102,flow bomb,1,849200,850742,100,NA,NA,NA,9,spring,Chinook,1,0,NA,NA,NA
Redd_0296,2004-09-29,Snorkel,-122,40,R2,NA,2,RR,1-2,1-2,1-2,NO,TRUE,UNK,16,21,9,168,104,flow bomb,1,85000,87178,100,NA,NA,NA,9,spring,Chinook,1,2,NA,NA,NA
Redd_0351,2005-09-29,Snorkel,-122,40,R4,NA,16,RL,1-3,1-3,1-2,YES,TRUE,UNK,13,17,10,155,80,Flow Bomb,2,390000,392150,100,NA,NA,NA,2,spring,Chinook,1,1,NA,NA,NA
Redd_0352,2005-09-29,Snorkel,-122,40,R4,NA,16,RR,1-2,1-3,1-3,NO,TRUE,UNK,16,20,9,210,120,Flow Bomb,1,388000,389692,100,NA,NA,NA,2,spring,Chinook,1,1,NA,NA,NA
Redd_0353,2005-09-29,Snorkel,-122,40,R5,NA,11,RC,3-4,2-4,1-3,NO,TRUE,UNK,13,16,7,75,47,Flow Bomb,2,359000,361393,100,NA,NA,NA,2,spring,Chinook,1,2,NA,NA,NA
Redd_0647,2008-09-29,Snorkel,-122,40,R1,NA,4,RC,2-3,0.1-1,2-3,NO,TRUE,UNK,17,42,9,132,146,Flow Bomb,2,198000,199857,100,NA,NA,NA,4,spring,Chinook,1,2,NA,NA,NA
Redd_0647,2008-10-14,Snorkel,-122,40,R1,NA,4,RC,2-3,0.1-1,2-3,NO,TRUE,UNK,17,42,9,132,146,Flow Bomb,2,198000,199857,100,NA,NA,NA,4,spring,Chinook,2,2,NA,NA,NA
Redd_0647,2008-10-27,Snorkel,-122,40,R1,NA,4,RC,2-3,0.1-1,2-3,NO,TRUE,UNK,17,42,9,132,146,Flow Bomb,2,198000,199857,100,NA,NA,NA,4,spring,Chinook,3,3,NA,NA,NA
Redd_0648,2008-09-29,Snorkel,-122,40,R1,NA,3,RC,0.1-1,0.1-1,0.1-1,NO,TRUE,UNK,10,13,4,71,84,Flow Bomb,1,200000,201161,100,NA,NA,NA,4,spring,Chinook,1,2,NA,NA,NA
Redd_0648,2008-10-14,Snorkel,-122,40,R1,NA,3,RC,0.1-1,0.1-1,0.1-1,NO,TRUE,UNK,10,13,4,71,84,Flow Bomb,1,200000,201161,100,NA,NA,NA,4,spring,Chinook,2,2,NA,NA,NA
Redd_0648,2008-10-27,Snorkel,-122,40,R1,NA,3,RC,0.1-1,0.1-1,0.1-1,NO,TRUE,UNK,10,13,4,71,84,Flow Bomb,1,200000,201161,100,NA,NA,NA,4,spring,Chinook,3,3,NA,NA,NA
Redd_0649,2008-09-29,Snorkel,-122,40,R1,NA,3,RC,1-2,1-3,3-4,NO,TRUE,UNK,17,24,19,73,49,Flow Bomb,2,202000,204359,100,NA,NA,NA,4,spring,Chinook,1,2,NA,NA,NA
Redd_0649,2008-10-14,Snorkel,-122,40,R1,NA,3,RC,1-2,1-3,3-4,NO,TRUE,UNK,17,24,19,73,49,Flow Bomb,2,202000,204359,100,NA,NA,NA,4,spring,Chinook,2,2,NA,NA,NA
Redd_0649,2008-10-27,Snorkel,-122,40,R1,NA,3,RC,1-2,1-3,3-4,NO,TRUE,UNK,17,24,19,73,49,Flow Bomb,2,202000,204359,100,NA,NA,NA,4,spring,Chinook,3,2,NA,NA,NA
Redd_0796,2010-09-29,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0796,2010-10-13,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,3,NA,NA,NA
Redd_0796,2010-10-27,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0797,2010-09-29,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0797,2010-10-13,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0798,2010-09-29,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0798,2010-10-13,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0798,2010-10-27,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0799,2010-09-29,Snorkel,-122,40,R3,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0799,2010-10-13,Snorkel,-122,40,R3,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0799,2010-10-27,Snorkel,-122,40,R3,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0800,2010-09-29,Snorkel,-122,40,R3,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0800,2010-10-13,Snorkel,-122,40,R3,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0800,2010-10-27,Snorkel,-122,40,R3,NA,1,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0801,2010-09-29,Snorkel,-122,40,R3,NA,0,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0801,2010-10-13,Snorkel,-122,40,R3,NA,0,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,3,NA,NA,NA
Redd_0801,2010-10-27,Snorkel,-122,40,R3,NA,0,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0802,2010-09-29,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0802,2010-10-13,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0802,2010-10-27,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0803,2010-09-29,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0803,2010-10-13,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0803,2010-10-27,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0804,2010-09-29,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0804,2010-10-13,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,3,NA,NA,NA
Redd_0804,2010-10-27,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0805,2010-09-29,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0805,2010-10-13,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0806,2010-09-29,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0806,2010-10-13,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0806,2010-10-27,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0807,2010-09-29,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0807,2010-10-13,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0807,2010-10-27,Snorkel,-122,40,R3,NA,2,RR,NA,NA,NA,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0808,2010-09-29,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0808,2010-10-13,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0808,2010-10-27,Snorkel,-122,40,R3,NA,2,RL,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,3,NA,NA,NA
Redd_0809,2010-09-29,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
Redd_0809,2010-10-13,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,2,2,NA,NA,NA
Redd_0809,2010-10-27,Snorkel,-122,40,R3,NA,2,RC,NA,NA,NA,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,3,4,NA,NA,NA
Redd_0899,2011-09-29,Snorkel,-122,40,R4,NA,14,RR,1-2,1-3,1-3,NO,TRUE,UNK,15,21,11,120,207,Flow Watch,NA,NA,NA,NA,NA,NA,NA,1,spring,Chinook,1,2,NA,NA,NA
