OBJECTID,HUC12,BioAqRankSW,Shape__Area,Shape__Length
4119,180201220805,4,157810503.320313,66288.7946123476
4120,180201210406,3,190411567.117188,110257.554462077
4121,180201210203,2,214776048.195313,102547.548465455
4122,180800030201,2,162009778.773438,63336.7706698109
4123,180800030403,2,90474047.8984375,59100.8702603103
4124,180200021903,2,113220524.113281,62778.9436815968
4125,180200030106,2,214760954.871094,132363.231018297
4126,180200030102,2,144097096.992188,66770.5837560396
4127,180200021206,3,224919345.738281,85202.5325618956
4128,180200021702,2,66577047.3828125,36796.6052474039
4129,180102041102,2,81893369.7851563,48318.2424872425
4130,180102040109,3,119323167.804688,65615.5201702714
4131,180102040403,3,27532419.8828125,32838.1452731147
4132,180600050401,5,79991184.0546875,59978.8864933301
4133,180600051101,3,240668957.792969,123119.363174446
4134,180400140303,4,91350016.6875,45451.2372470545
4135,180400140402,3,55884980.4453125,74221.2951281685
4136,180300091003,5,179262874.199219,117292.144778516
4137,180400012004,4,73868497.8867188,70477.4580980442
4138,180400011605,4,97677478.2890625,101598.12155845
4139,180400091305,3,110646941.234375,52492.9294137227
4140,180400091303,4,79441627.7304688,48750.8297109478
4141,180400110304,4,70793905.4492188,49820.1442859891
4142,180400510103,4,116080924.324219,73665.7104200877
4143,180400110301,3,116688684.824219,54737.5529463824
4144,180400100702,5,100870421.125,57395.9666820845
4145,180400100607,3,141867983.128906,69567.2327983462
4146,180400110302,3,118742875.902344,64089.2326129859
4147,180400120602,3,119583983.695313,72129.0192279611
4148,180201290503,3,84799703.1679688,59924.513917006
4149,180201280501,3,77007859.5742188,49016.4139907534
4150,180201290403,5,149152897.742188,89215.9821730809
4151,180201220305,2,99398086.6289063,67538.6105940916
4152,180200021401,2,117358083.410156,59039.3000452506
4153,180200021405,3,143543690.242188,70320.9594027387
4154,180200020802,2,166220131.875,63534.6540267681
4155,180200021003,2,151724156.027344,83832.4396921408
4156,180200020703,2,202506389.820313,84650.2388988763
4157,180102040104,2,101785217.425781,52744.4413781701
4158,180102040102,2,287072398.234375,93999.0221262693
4159,180102040201,2,99449727.5273438,50847.9928516238
4160,180200010402,2,38049229.40625,40480.357581513
4161,180600090201,5,85101817.9609375,50725.8709137061
4162,180600080501,5,96718377.953125,62466.3110241619
4163,180600100604,4,89468425.140625,56448.4710119876
4164,180600080403,3,70392098.3046875,56511.1094056594
4165,180600060704,5,75575409.3359375,52419.530763893
4166,180600070505,4,94197999.765625,74137.0355226883
4167,180600070502,3,138004292.9375,84610.6921309261
4168,180600070605,5,163710013.914063,90571.9727260993
4169,180600040105,3,145119382.511719,77234.0678893981
4170,180600040404,2,63926676.53125,55511.9361093528
4171,180600040403,2,85931391.609375,55550.7051282781
4172,180300120402,3,68468242.2382813,52562.7103756464
4173,180300090605,4,111238219.941406,80098.150289543
4174,180300090908,5,175980435.96875,100680.449492397
4175,180400010805,2,165553850.546875,86535.5659980821
4176,180400011102,3,170694766.136719,80338.7925765111
4177,180400091304,4,137885501.921875,78559.2374141113
4178,180400100603,4,83117758.53125,60272.2787907351
4179,180201290303,3,99853281.6015625,57063.0265072016
4180,180400130401,3,178470129.691406,64197.3709440829
4181,180201280206,3,88918968.6015625,43454.5313926117
4182,180201290203,3,137147067.679688,89951.3098010965
4183,180201280203,4,159531749.816406,89328.4886681336
4184,180201290204,4,193504000.0625,98186.4942702637
4185,180201250602,4,254601533.6875,108169.828158917
4186,160501020101,4,107200616.886719,49674.2369256379
4187,180201220101,2,136676460.761719,65290.8540332587
4188,180800020205,2,223151246.21875,84266.6951797794
4189,180800020207,2,91866865.3789063,52741.1653932294
4190,180200020305,3,128201686.675781,69540.294529627
4191,180200020103,4,126733013.390625,76152.1646859222
4192,180200020404,2,112257814.351563,69561.7855513043
4193,180200010403,4,90045633.8945313,43174.4211494766
4194,180200020601,2,219432624.402344,84295.7382278197
4195,180200010305,5,114879420.175781,73796.915993195
4196,180200010302,2,513317.74609375,4539.6317784393
4197,180600140103,1,108955787.484375,100702.732565853
4198,180600130103,5,77038944.9804688,46599.5840199858
4199,180600080401,5,78211288.1367188,58688.8277411388
4200,180600100601,5,154079072.375,102444.670525824
4201,180600080302,4,84468487.6484375,46074.9405010591
4202,180300121303,3,168647546.769531,144841.599225906
4203,180300120702,3,206227049.425781,122220.047411816
4204,180300090702,2,220391047.1875,100094.820324551
4205,180300090703,2,240555268.269531,113915.78228422
4206,180400011601,3,156589452.035156,108403.388071024
4207,180400120103,4,90251374.4921875,51961.2724850784
4208,180800031201,2,149552684.570313,59981.6297696853
4209,160501020504,2,43983990.9609375,30316.2363228995
4210,180201230305,2,74055952.6601563,44084.1483265908
4211,180201230101,3,162617366.40625,71680.8242391458
4212,180800031204,2,222211289.949219,93306.8870617684
4213,180800031203,2,175076481.851563,66526.3502325791
4214,160402030904,2,192470895.488281,66974.0683509947
4215,180800031401,2,96984468.4375,63092.5443719073
4216,180800020101,2,131025981.132813,65296.1437688426
4217,180800010302,2,46067528.6054688,32666.1887485006
4218,160402040508,2,202722428.699219,66220.3763016786
4219,180800010304,2,56728144.6171875,46132.7451846118
4220,180600100401,5,192282561.144531,73643.5494351751
4221,180600100301,3,62598651.46875,37953.215483696
4222,180600080101,3,168326566.03125,62535.3951843583
4223,180300121506,2,151344841.851563,79586.0956995662
4224,180300121505,2,170486408.988281,87274.0573274288
4225,180300122404,2,289152471.984375,69968.3638902785
4226,180300090102,2,120672036.769531,97639.2777969678
4227,180400010202,4,184705945.402344,81449.2498272282
4228,180400070102,3,128714697.230469,62043.9556033362
4229,180400090403,4,171244217.625,94861.9519729162
4230,180400090301,3,141866846.070313,72239.6032054885
4231,180400090401,3,77140371.5625,71121.5643151258
4232,180400120101,4,88254307.6054688,63679.9716374359
4233,160502010202,2,99231622.3710938,50806.3713255116
4234,160502010203,2,84902701.8789063,56477.9541024008
4235,180600130205,4,70927994.34375,52649.1304422167
4236,180600100101,3,183189066.527344,70223.2627760843
4237,180300120805,2,189752517.4375,129654.092180411
4238,180300121001,3,74155900.9101563,39956.3177658772
4239,180300050804,2,247903795.214844,137298.333141698
4240,180300050605,3,212254004.949219,118488.149056902
4241,180300060902,2,71023474.5976563,49937.0831927971
4242,180300061001,2,180917419.671875,99603.4404476142
4243,180300071401,2,102638663.449219,94509.9752097547
4244,180300071102,3,112446489.75,131074.278963593
4245,180300090301,4,90658777.1757813,77406.797386757
4246,180300071202,3,140677373.496094,76727.0926907922
4247,180300090401,4,134640444.753906,75215.3444764623
4248,180300100804,4,157555415.066406,74307.133802334
4249,180400060802,3,137931444.757813,70942.3246102815
4250,180400080201,4,225179701.066406,81334.0057430197
4251,180400080102,2,82706413.4765625,43782.8275848244
4252,180400090103,3,95735427.1367188,49120.784315173
4253,180400090107,4,179112041.652344,121949.314977245
4254,160502010101,4,183717778.097656,74978.692746196
4255,160503020107,3,74848862.0859375,51455.4142136775
4256,160503020106,2,69957901.5859375,42023.535463459
4257,180701030202,4,111583654.335938,57028.6936745581
4258,180701030201,3,143015222.582031,85996.2158382348
4259,180701030107,5,142541336.339844,61705.1555102662
4260,180701020702,5,188436886.332031,90530.9194445033
4261,180300030111,3,114321776.0625,108115.412692083
4262,180300050603,2,167792045.996094,65998.8468521153
4263,180300050902,2,208836747.339844,89828.0076039862
4264,180300060601,2,76718397.3984375,39742.5641968167
4265,180300100703,4,197821152.355469,71069.9250412201
4266,180400060801,2,79558963.8203125,56049.5199330301
4267,180400060602,3,168243788.347656,63733.5843448932
4268,180400060803,3,191466372.109375,70619.8633493658
4269,180400060601,3,185467283.867188,72222.2846195678
4270,180901010404,2,76350150.34375,48469.2499941783
4271,180901010403,2,78658013.2851563,53666.9134572467
4272,160503010205,2,88644328.0625,50913.2891067472
4273,160503010201,2,101538260.644531,50974.9983409731
4274,180701040103,4,92215623.1132813,67794.6537633918
4275,180701020508,5,85472191.3476563,49245.5365509106
4276,180300040204,2,99719926.1796875,57589.1884160987
4277,180300030109,3,130005544.246094,67153.5426743178
4278,180300060202,3,73121287.484375,47231.5200928395
4279,180300060201,3,120685509.238281,52508.2001222131
4280,180300060102,4,166349628.074219,76209.9063601604
4281,180300100702,5,178992040.824219,68257.5257746726
4282,180300100402,3,89977258.390625,51668.739712202
4283,180300100309,4,186789654.339844,66843.6459828689
4284,180901020206,3,108411660.355469,67605.5917752097
4285,180901010204,2,225825255.625,95002.7168251594
4286,180901010603,1,122640846.792969,61458.3503835785
4287,180901010202,2,221798019.753906,97506.9376989315
4288,180701050203,3,82677732.578125,46078.2081038856
4289,180902061303,2,187372298.5625,93525.029077354
4290,180701020302,4,104055528.46875,53920.4373573668
4291,180902061704,2,122807183.878906,108461.920300015
4292,180300030102,3,64951606.0273438,43749.8287375806
4293,180300040102,3,145209297.984375,54658.1489466477
4294,180300060301,3,156773304.351563,61401.8078815035
4295,180300010506,3,177648477.714844,64201.5950986052
4296,180300010201,2,96077929.6132813,45837.2217090037
4297,180300010202,2,101002264.460938,57664.9627609653
4298,180300100301,2,108108797.675781,52573.5053356758
4299,180901030101,3,240311346.175781,103835.29096707
4300,180901020602,3,134093425.027344,67025.207056038
4301,180901020403,3,227911912.09375,82557.8875320848
4302,180901010608,2,95401772.0859375,51139.4472929994
4303,180901020503,2,139479521.5625,57835.6990682111
4304,180701020104,3,112387020.542969,59049.8497555006
4305,180701020103,2,77564296.1835938,39841.1829041148
4306,180701050103,5,150909359.429688,90348.3484674527
4307,180902060504,2,219594364.605469,105533.550855223
4308,180902060403,1,208942665.832031,88374.7743717631
4309,180300020502,3,197866112.0625,73125.6579458781
4310,180300020401,2,136034423.621094,62110.6726558266
4311,180300020203,3,211140881.621094,92163.8727078692
4312,180300020202,2,136013167.566406,71885.6810197131
4313,180300010401,3,196962961.5625,64916.5490145317
4314,180300020102,2,163037621.964844,73260.1697762522
4315,180901030403,1,62568608.59375,49415.2741479076
4316,180901030208,2,264138684.480469,81426.4422547456
4317,180901020802,2,155604618.183594,85636.3662407223
4318,180902010302,5,211932352.535156,107469.05229142
4319,180901020707,5,65511106.8125,53322.2868099633
4320,160600100904,1,94796151.9140625,45737.5213459888
4321,180701060605,4,217217651.136719,108881.152393626
4322,180902061601,2,92128350.9257813,56207.9187431097
4323,180701060204,5,71525345.6367188,41849.7244643098
4324,180902061603,1,76587297.4179688,85732.8108184605
4325,180902062106,1,68312902.1171875,56896.2749728813
4326,180902060602,1,171702114.320313,88868.6751607004
4327,180902050503,1,197176398.117188,92097.9326395843
4328,180902050304,1,210735664.113281,76831.5183929123
4329,180901030501,0,154189139.640625,67257.2244566999
4330,180902050102,0,159113790.730469,86882.6404139264
4331,180901030402,0,90937059.375,58583.0920831465
4332,180902010703,1,213021127.117188,88159.2589730229
4333,180902010804,1,202859784.886719,85501.9910079411
4334,180902010403,0,128534059.941406,66278.1445716861
4335,160600100907,1,154492650.207031,62327.4493921901
4336,180703010104,5,165736331.34375,84601.3316399066
4337,180902060901,2,100920013.519531,65972.1663335857
4338,180902070701,1,183970715.824219,79430.183070989
4339,180902070605,1,208945821.558594,81339.7070067572
4340,180902070601,1,104628952.261719,65171.6696750699
4341,180902070603,1,96021888.1132813,44870.9747431753
4342,180902051003,1,168315120.726563,85203.7020913398
4343,180902051102,1,147880694.683594,87184.1455878454
4344,180902041107,1,244229312.363281,110276.62851598
4345,180902040303,1,66625678.8046875,53814.7358354823
4346,180902040403,1,87294033.2695313,49151.4111884238
4347,180902030301,1,86335421.8984375,48137.0238349826
4348,180703051303,2,7895709.01953125,13262.6237342993
4349,180703041202,5,237651793.082031,147461.636578245
4350,180703041101,4,132238338.582031,78562.2897854399
4351,180703030303,3,69909641.421875,46910.5873100574
4352,180703020504,5,161988901.609375,96042.2857920161
4353,180703020503,5,160170858.390625,100664.991326923
4354,180702020307,3,152805304.652344,86182.6497002899
4355,180902080201,4,128658181.804688,62591.8782937191
4356,180902080101,4,179698330.414063,79768.0921749664
4357,180902071109,1,96014666.765625,58828.3801972484
4358,180902071104,1,78288493.09375,47758.0637573075
4359,180902071101,1,104168561.453125,56612.9095882668
4360,180902080802,1,204480661.113281,93464.6404408162
4361,180902081004,1,136465153.679688,61466.1913923284
4362,180902071103,1,110028801.515625,56635.9625272329
4363,180902040602,1,136607333.734375,67106.4523316635
4364,180902041205,1,293795009.878906,92870.8669249634
4365,180902030403,1,93398712.125,52457.0293023481
4366,180902030606,0,236221453.542969,121290.429422778
4367,180703051202,3,41032883.0039063,39907.0239503069
4368,180703030103,5,100617342.585938,53083.12414337
4369,180703040103,5,163141756.242188,81266.9673441777
4370,180703020203,2,92475810.1367188,50331.4469548953
4371,180703020105,4,138721155.695313,93727.8717487089
4372,180703020102,4,90505247.328125,45084.0960111582
4373,180702030401,3,106624581.882813,67596.2942644102
4374,180702020103,4,99476876.8632813,53084.2479525782
4375,180702030502,4,106706391.074219,51620.8156777879
4376,180702030103,4,64948786.9882813,45794.6836401207
4377,180702030202,4,186727101.691406,65738.9289016082
4378,180902081401,1,106804185.65625,60234.6038159919
4379,180902070303,1,111572187.824219,48815.1880751629
4380,180902070307,1,380134865.59375,163453.765952687
4381,180902040604,1,101031010.65625,47003.4861699571
4382,180902070404,1,99158987.4609375,60144.2665761344
4383,180902040802,1,69901000.0507813,51490.9440326808
4384,180902031903,1,98157010.7070313,55346.806980973
4385,180902032210,1,113819485.109375,53369.1324655811
4386,180902032208,1,82098585.9257813,66245.3204328781
4387,180902032212,1,899685396.636719,276126.71383386
4388,180902030903,1,94665409.3984375,44625.3532135661
4389,180902030905,1,110206968.773438,67513.8676118989
4390,180902020303,0,25124711.9570313,37441.0850006899
4391,180902020702,1,6466606.77734375,14792.6104592416
4392,180902020703,1,118391201.652344,68968.2842451915
4393,180703051104,2,329103.74609375,6163.14130534708
4394,181002020101,2,145732637.539063,64334.9007314921
4395,180703050902,5,164957476.988281,75679.3360543113
4396,181002030203,2,71046289.3945313,43457.1936844086
4397,181002010203,3,107349710.027344,59123.0707495152
4398,181002010502,2,69602785.890625,46846.0290724778
4399,181001000603,1,61653582.3007813,39925.5206941218
4400,181001000802,1,159474657.289063,71751.9293723992
